2020-07-09 19:09:20,059 p=12035 u=root n=ansible |  [ERROR]: User interrupted execution
2020-07-09 21:32:47,442 p=3398 u=root n=ansible | TASK [clean-logging : Deleting Persistent Volume] **********************************************************************************************
2020-07-09 21:32:47,526 p=3398 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 21:32:47,553 p=3398 u=root n=ansible | TASK [clean-logging : Deleting Storage Class] **************************************************************************************************
2020-07-09 21:32:47,618 p=3398 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 21:32:47,647 p=3398 u=root n=ansible | TASK [clean-logging : Deleting Namespace] ******************************************************************************************************
2020-07-09 21:32:47,733 p=3398 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 21:32:47,760 p=3398 u=root n=ansible | TASK [clean-logging : Removing /tmp/files] *****************************************************************************************************
2020-07-09 21:32:47,989 p=3398 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 21:32:47,996 p=3398 u=root n=ansible | PLAY [Clean k8s cluster] ***********************************************************************************************************************
2020-07-09 21:32:48,025 p=3398 u=root n=ansible | TASK [Gathering Facts] *************************************************************************************************************************
2020-07-09 21:32:48,806 p=3398 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 21:32:48,833 p=3398 u=root n=ansible | TASK [clean-k8s-cluster : check for kubelet] ***************************************************************************************************
2020-07-09 21:32:49,140 p=3398 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 21:32:49,168 p=3398 u=root n=ansible | TASK [clean-k8s-cluster : reset k8s] ***********************************************************************************************************
2020-07-09 21:32:49,233 p=3398 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 21:32:49,239 p=3398 u=root n=ansible | PLAY [Reset worker-nodes] **********************************************************************************************************************
2020-07-09 21:32:49,249 p=3398 u=root n=ansible | TASK [Gathering Facts] *************************************************************************************************************************
2020-07-09 21:32:50,792 p=3398 u=root n=ansible | ok: [10.10.120.203]
2020-07-09 21:32:50,810 p=3398 u=root n=ansible | ok: [10.10.120.204]
2020-07-09 21:32:50,841 p=3398 u=root n=ansible | TASK [clean-k8s-worker-reset : check for kubelet] **********************************************************************************************
2020-07-09 21:32:51,153 p=3398 u=root n=ansible | changed: [10.10.120.203]
2020-07-09 21:32:51,199 p=3398 u=root n=ansible | changed: [10.10.120.204]
2020-07-09 21:32:51,231 p=3398 u=root n=ansible | TASK [clean-k8s-worker-reset : reset k8s] ******************************************************************************************************
2020-07-09 21:32:51,322 p=3398 u=root n=ansible | skipping: [10.10.120.203]
2020-07-09 21:32:51,347 p=3398 u=root n=ansible | skipping: [10.10.120.204]
2020-07-09 21:32:51,354 p=3398 u=root n=ansible | PLAY [unistall pre-requisites for k8s] *********************************************************************************************************
2020-07-09 21:32:51,387 p=3398 u=root n=ansible | TASK [Gathering Facts] *************************************************************************************************************************
2020-07-09 21:32:52,161 p=3398 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 21:32:52,301 p=3398 u=root n=ansible | ok: [10.10.120.203]
2020-07-09 21:32:52,350 p=3398 u=root n=ansible | ok: [10.10.120.204]
2020-07-09 21:32:52,379 p=3398 u=root n=ansible | TASK [clean-k8s-pre : Uninstalling K8s] ********************************************************************************************************
2020-07-09 21:32:52,465 p=4332 u=root n=ansible | [DEPRECATION WARNING]: Invoking "yum" only once while using a loop via squash_actions is deprecated. Instead of using a loop to supply multiple
 items and specifying `name: "{{ item }}"`, please use `name: ['kubeadm', 'kubectl', 'kubelet', 'docker-ce']` and remove the loop. This feature
 will be removed in version 2.11. Deprecation warnings can be disabled by setting deprecation_warnings=False in ansible.cfg.
2020-07-09 21:32:52,498 p=4333 u=root n=ansible | [DEPRECATION WARNING]: Invoking "yum" only once while using a loop via squash_actions is deprecated. Instead of using a loop to supply multiple
 items and specifying `name: "{{ item }}"`, please use `name: ['kubeadm', 'kubectl', 'kubelet', 'docker-ce']` and remove the loop. This feature
 will be removed in version 2.11. Deprecation warnings can be disabled by setting deprecation_warnings=False in ansible.cfg.
2020-07-09 21:32:52,527 p=4334 u=root n=ansible | [DEPRECATION WARNING]: Invoking "yum" only once while using a loop via squash_actions is deprecated. Instead of using a loop to supply multiple
 items and specifying `name: "{{ item }}"`, please use `name: ['kubeadm', 'kubectl', 'kubelet', 'docker-ce']` and remove the loop. This feature
 will be removed in version 2.11. Deprecation warnings can be disabled by setting deprecation_warnings=False in ansible.cfg.
2020-07-09 21:32:53,451 p=3398 u=root n=ansible | ok: [10.10.120.204] => (item=[u'kubeadm', u'kubectl', u'kubelet', u'docker-ce'])
2020-07-09 21:32:53,473 p=3398 u=root n=ansible | ok: [10.10.120.203] => (item=[u'kubeadm', u'kubectl', u'kubelet', u'docker-ce'])
2020-07-09 21:32:53,476 p=3398 u=root n=ansible | ok: [10.10.120.211] => (item=[u'kubeadm', u'kubectl', u'kubelet', u'docker-ce'])
2020-07-09 21:32:53,498 p=3398 u=root n=ansible | TASK [clean-k8s-pre : Enabling Swap on all nodes] **********************************************************************************************
2020-07-09 21:32:53,714 p=3398 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 21:32:53,759 p=3398 u=root n=ansible | fatal: [10.10.120.203]: FAILED! => {"changed": true, "cmd": "swapon -a", "delta": "0:00:00.009490", "end": "2020-07-09 21:32:54.053568", "msg": "non-zero return code", "rc": 255, "start": "2020-07-09 21:32:54.044078", "stderr": "swapon: stat failed dev/mapper/centos-swap: No such file or directory", "stderr_lines": ["swapon: stat failed dev/mapper/centos-swap: No such file or directory"], "stdout": "", "stdout_lines": []}
2020-07-09 21:32:53,759 p=3398 u=root n=ansible | ...ignoring
2020-07-09 21:32:53,770 p=3398 u=root n=ansible | fatal: [10.10.120.204]: FAILED! => {"changed": true, "cmd": "swapon -a", "delta": "0:00:00.009063", "end": "2020-07-09 21:32:54.061981", "msg": "non-zero return code", "rc": 255, "start": "2020-07-09 21:32:54.052918", "stderr": "swapon: stat failed dev/mapper/centos-swap: No such file or directory", "stderr_lines": ["swapon: stat failed dev/mapper/centos-swap: No such file or directory"], "stdout": "", "stdout_lines": []}
2020-07-09 21:32:53,770 p=3398 u=root n=ansible | ...ignoring
2020-07-09 21:32:53,800 p=3398 u=root n=ansible | TASK [clean-k8s-pre : Uncommenting Swap entries in /etc/fstab] *********************************************************************************
2020-07-09 21:32:54,312 p=3398 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 21:32:54,322 p=3398 u=root n=ansible | ok: [10.10.120.204]
2020-07-09 21:32:54,329 p=3398 u=root n=ansible | ok: [10.10.120.203]
2020-07-09 21:32:54,357 p=3398 u=root n=ansible | TASK [clean-k8s-pre : Starting firewall] *******************************************************************************************************
2020-07-09 21:32:55,270 p=3398 u=root n=ansible | ok: [10.10.120.203]
2020-07-09 21:32:55,276 p=3398 u=root n=ansible | ok: [10.10.120.204]
2020-07-09 21:32:55,284 p=3398 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 21:32:55,309 p=3398 u=root n=ansible | TASK [clean-k8s-pre : Enabling SELinux on all nodes] *******************************************************************************************
2020-07-09 21:32:55,554 p=3398 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 21:32:55,634 p=3398 u=root n=ansible | changed: [10.10.120.203]
2020-07-09 21:32:55,642 p=3398 u=root n=ansible | changed: [10.10.120.204]
2020-07-09 21:32:55,671 p=3398 u=root n=ansible | TASK [clean-k8s-pre : removing Docker repo] ****************************************************************************************************
2020-07-09 21:32:56,242 p=3398 u=root n=ansible | changed: [10.10.120.203]
2020-07-09 21:32:56,249 p=3398 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 21:32:56,252 p=3398 u=root n=ansible | changed: [10.10.120.204]
2020-07-09 21:32:56,280 p=3398 u=root n=ansible | TASK [clean-k8s-pre : removing repository details in Kubernetes repo file.] ********************************************************************
2020-07-09 21:32:56,789 p=3398 u=root n=ansible | ok: [10.10.120.203]
2020-07-09 21:32:56,792 p=3398 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 21:32:56,793 p=3398 u=root n=ansible | ok: [10.10.120.204]
2020-07-09 21:32:56,796 p=3398 u=root n=ansible | PLAY RECAP *************************************************************************************************************************************
2020-07-09 21:32:56,796 p=3398 u=root n=ansible | 10.10.120.203              : ok=10   changed=4    unreachable=0    failed=0    skipped=1    rescued=0    ignored=1   
2020-07-09 21:32:56,796 p=3398 u=root n=ansible | 10.10.120.204              : ok=10   changed=4    unreachable=0    failed=0    skipped=1    rescued=0    ignored=1   
2020-07-09 21:32:56,796 p=3398 u=root n=ansible | 10.10.120.211              : ok=14   changed=7    unreachable=0    failed=0    skipped=16   rescued=0    ignored=0   
2020-07-09 21:35:46,980 p=4485 u=root n=ansible | [WARNING]: Invalid characters were found in group names but not replaced, use -vvvv to see details

2020-07-09 21:35:47,390 p=4485 u=root n=ansible | PLAY [Clean EFK setup] *************************************************************************************************************************
2020-07-09 21:35:47,402 p=4485 u=root n=ansible | TASK [Gathering Facts] *************************************************************************************************************************
2020-07-09 21:35:49,357 p=4485 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 21:35:49,382 p=4485 u=root n=ansible | TASK [clean-logging : check for kubelet] *******************************************************************************************************
2020-07-09 21:35:49,906 p=4485 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 21:35:49,931 p=4485 u=root n=ansible | TASK [clean-logging : copy all yaml to /tmp/files/] ********************************************************************************************
2020-07-09 21:35:59,472 p=4485 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 21:35:59,496 p=4485 u=root n=ansible | TASK [clean-logging : Delete elastalert config configmap] **************************************************************************************
2020-07-09 21:35:59,568 p=4485 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 21:35:59,591 p=4485 u=root n=ansible | TASK [clean-logging : Delete elastalert key configmap] *****************************************************************************************
2020-07-09 21:35:59,674 p=4485 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 21:35:59,696 p=4485 u=root n=ansible | TASK [clean-logging : Delete elastalert rule configmap] ****************************************************************************************
2020-07-09 21:35:59,758 p=4485 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 21:35:59,780 p=4485 u=root n=ansible | TASK [clean-logging : Delete elastalert pod] ***************************************************************************************************
2020-07-09 21:35:59,840 p=4485 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 21:35:59,861 p=4485 u=root n=ansible | TASK [clean-logging : Delete fluentd configmap] ************************************************************************************************
2020-07-09 21:35:59,945 p=4485 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 21:35:59,967 p=4485 u=root n=ansible | TASK [clean-logging : Delete fluentd pod] ******************************************************************************************************
2020-07-09 21:36:00,050 p=4485 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 21:36:00,073 p=4485 u=root n=ansible | TASK [clean-logging : Delete nginx configmap] **************************************************************************************************
2020-07-09 21:36:00,132 p=4485 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 21:36:00,153 p=4485 u=root n=ansible | TASK [clean-logging : Delete nginx key configmap] **********************************************************************************************
2020-07-09 21:36:00,221 p=4485 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 21:36:00,243 p=4485 u=root n=ansible | TASK [clean-logging : Delete nginx pod] ********************************************************************************************************
2020-07-09 21:36:00,325 p=4485 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 21:36:00,348 p=4485 u=root n=ansible | TASK [clean-logging : Stopping Kibana] *********************************************************************************************************
2020-07-09 21:36:00,410 p=4485 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 21:36:00,428 p=4485 u=root n=ansible | TASK [clean-logging : Stopping Elasticsearch] **************************************************************************************************
2020-07-09 21:36:00,514 p=4485 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 21:36:00,543 p=4485 u=root n=ansible | TASK [clean-logging : Stopping Elasticsearch operator] *****************************************************************************************
2020-07-09 21:36:00,629 p=4485 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 21:36:00,657 p=4485 u=root n=ansible | TASK [clean-logging : Deleting Persistent Volume] **********************************************************************************************
2020-07-09 21:36:00,742 p=4485 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 21:36:00,770 p=4485 u=root n=ansible | TASK [clean-logging : Deleting Storage Class] **************************************************************************************************
2020-07-09 21:36:00,857 p=4485 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 21:36:00,885 p=4485 u=root n=ansible | TASK [clean-logging : Deleting Namespace] ******************************************************************************************************
2020-07-09 21:36:00,972 p=4485 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 21:36:01,000 p=4485 u=root n=ansible | TASK [clean-logging : Removing /tmp/files] *****************************************************************************************************
2020-07-09 21:36:01,233 p=4485 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 21:36:01,241 p=4485 u=root n=ansible | PLAY [Clean k8s cluster] ***********************************************************************************************************************
2020-07-09 21:36:01,270 p=4485 u=root n=ansible | TASK [Gathering Facts] *************************************************************************************************************************
2020-07-09 21:36:02,049 p=4485 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 21:36:02,070 p=4485 u=root n=ansible | TASK [clean-k8s-cluster : check for kubelet] ***************************************************************************************************
2020-07-09 21:36:02,349 p=4485 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 21:36:02,367 p=4485 u=root n=ansible | TASK [clean-k8s-cluster : reset k8s] ***********************************************************************************************************
2020-07-09 21:36:02,453 p=4485 u=root n=ansible | skipping: [10.10.120.211]
2020-07-09 21:36:02,459 p=4485 u=root n=ansible | PLAY [Reset worker-nodes] **********************************************************************************************************************
2020-07-09 21:36:02,471 p=4485 u=root n=ansible | TASK [Gathering Facts] *************************************************************************************************************************
2020-07-09 21:36:04,017 p=4485 u=root n=ansible | ok: [10.10.120.203]
2020-07-09 21:36:04,025 p=4485 u=root n=ansible | ok: [10.10.120.204]
2020-07-09 21:36:04,054 p=4485 u=root n=ansible | TASK [clean-k8s-worker-reset : check for kubelet] **********************************************************************************************
2020-07-09 21:36:04,385 p=4485 u=root n=ansible | changed: [10.10.120.203]
2020-07-09 21:36:04,397 p=4485 u=root n=ansible | changed: [10.10.120.204]
2020-07-09 21:36:04,426 p=4485 u=root n=ansible | TASK [clean-k8s-worker-reset : reset k8s] ******************************************************************************************************
2020-07-09 21:36:04,513 p=4485 u=root n=ansible | skipping: [10.10.120.203]
2020-07-09 21:36:04,538 p=4485 u=root n=ansible | skipping: [10.10.120.204]
2020-07-09 21:36:04,542 p=4485 u=root n=ansible | PLAY [unistall pre-requisites for k8s] *********************************************************************************************************
2020-07-09 21:36:04,564 p=4485 u=root n=ansible | TASK [Gathering Facts] *************************************************************************************************************************
2020-07-09 21:36:05,341 p=4485 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 21:36:05,455 p=4485 u=root n=ansible | ok: [10.10.120.204]
2020-07-09 21:36:05,475 p=4485 u=root n=ansible | ok: [10.10.120.203]
2020-07-09 21:36:05,497 p=4485 u=root n=ansible | TASK [clean-k8s-pre : Uninstalling K8s] ********************************************************************************************************
2020-07-09 21:36:06,517 p=4485 u=root n=ansible | ok: [10.10.120.204]
2020-07-09 21:36:06,528 p=4485 u=root n=ansible | ok: [10.10.120.203]
2020-07-09 21:36:06,530 p=4485 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 21:36:06,548 p=4485 u=root n=ansible | TASK [clean-k8s-pre : Enabling Swap on all nodes] **********************************************************************************************
2020-07-09 21:36:06,777 p=4485 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 21:36:06,814 p=4485 u=root n=ansible | fatal: [10.10.120.203]: FAILED! => {"changed": true, "cmd": "swapon -a", "delta": "0:00:00.009180", "end": "2020-07-09 21:36:07.108080", "msg": "non-zero return code", "rc": 255, "start": "2020-07-09 21:36:07.098900", "stderr": "swapon: stat failed dev/mapper/centos-swap: No such file or directory", "stderr_lines": ["swapon: stat failed dev/mapper/centos-swap: No such file or directory"], "stdout": "", "stdout_lines": []}
2020-07-09 21:36:06,814 p=4485 u=root n=ansible | ...ignoring
2020-07-09 21:36:06,826 p=4485 u=root n=ansible | fatal: [10.10.120.204]: FAILED! => {"changed": true, "cmd": "swapon -a", "delta": "0:00:00.008092", "end": "2020-07-09 21:36:07.120939", "msg": "non-zero return code", "rc": 255, "start": "2020-07-09 21:36:07.112847", "stderr": "swapon: stat failed dev/mapper/centos-swap: No such file or directory", "stderr_lines": ["swapon: stat failed dev/mapper/centos-swap: No such file or directory"], "stdout": "", "stdout_lines": []}
2020-07-09 21:36:06,827 p=4485 u=root n=ansible | ...ignoring
2020-07-09 21:36:06,853 p=4485 u=root n=ansible | TASK [clean-k8s-pre : Uncommenting Swap entries in /etc/fstab] *********************************************************************************
2020-07-09 21:36:07,307 p=4485 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 21:36:07,320 p=4485 u=root n=ansible | ok: [10.10.120.204]
2020-07-09 21:36:07,331 p=4485 u=root n=ansible | ok: [10.10.120.203]
2020-07-09 21:36:07,353 p=4485 u=root n=ansible | TASK [clean-k8s-pre : Starting firewall] *******************************************************************************************************
2020-07-09 21:36:08,202 p=4485 u=root n=ansible | ok: [10.10.120.204]
2020-07-09 21:36:08,211 p=4485 u=root n=ansible | ok: [10.10.120.203]
2020-07-09 21:36:08,213 p=4485 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 21:36:08,237 p=4485 u=root n=ansible | TASK [clean-k8s-pre : Enabling SELinux on all nodes] *******************************************************************************************
2020-07-09 21:36:08,502 p=4485 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 21:36:08,541 p=4485 u=root n=ansible | changed: [10.10.120.203]
2020-07-09 21:36:08,560 p=4485 u=root n=ansible | changed: [10.10.120.204]
2020-07-09 21:36:08,584 p=4485 u=root n=ansible | TASK [clean-k8s-pre : removing Docker repo] ****************************************************************************************************
2020-07-09 21:36:09,124 p=4485 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 21:36:09,138 p=4485 u=root n=ansible | changed: [10.10.120.203]
2020-07-09 21:36:09,143 p=4485 u=root n=ansible | changed: [10.10.120.204]
2020-07-09 21:36:09,169 p=4485 u=root n=ansible | TASK [clean-k8s-pre : removing repository details in Kubernetes repo file.] ********************************************************************
2020-07-09 21:36:09,654 p=4485 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 21:36:09,655 p=4485 u=root n=ansible | ok: [10.10.120.204]
2020-07-09 21:36:09,656 p=4485 u=root n=ansible | ok: [10.10.120.203]
2020-07-09 21:36:09,659 p=4485 u=root n=ansible | PLAY RECAP *************************************************************************************************************************************
2020-07-09 21:36:09,659 p=4485 u=root n=ansible | 10.10.120.203              : ok=10   changed=4    unreachable=0    failed=0    skipped=1    rescued=0    ignored=1   
2020-07-09 21:36:09,659 p=4485 u=root n=ansible | 10.10.120.204              : ok=10   changed=4    unreachable=0    failed=0    skipped=1    rescued=0    ignored=1   
2020-07-09 21:36:09,659 p=4485 u=root n=ansible | 10.10.120.211              : ok=14   changed=7    unreachable=0    failed=0    skipped=16   rescued=0    ignored=0   
2020-07-09 21:37:02,403 p=5576 u=root n=ansible | [WARNING]: Invalid characters were found in group names but not replaced, use -vvvv to see details

2020-07-09 21:37:02,887 p=5576 u=root n=ansible | PLAY [Pre-requisites for k8s in all the nodes] *************************************************************************************************
2020-07-09 21:37:02,904 p=5576 u=root n=ansible | TASK [Gathering Facts] *************************************************************************************************************************
2020-07-09 21:37:04,318 p=5576 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 21:37:04,379 p=5576 u=root n=ansible | ok: [10.10.120.204]
2020-07-09 21:37:04,391 p=5576 u=root n=ansible | ok: [10.10.120.203]
2020-07-09 21:37:04,419 p=5576 u=root n=ansible | TASK [k8s-pre : Disabling Swap on all nodes] ***************************************************************************************************
2020-07-09 21:37:04,895 p=5576 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 21:37:04,898 p=5576 u=root n=ansible | changed: [10.10.120.204]
2020-07-09 21:37:04,901 p=5576 u=root n=ansible | changed: [10.10.120.203]
2020-07-09 21:37:04,924 p=5576 u=root n=ansible | TASK [k8s-pre : Commenting Swap entries in /etc/fstab] *****************************************************************************************
2020-07-09 21:37:05,347 p=5576 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 21:37:05,370 p=5576 u=root n=ansible | ok: [10.10.120.204]
2020-07-09 21:37:05,374 p=5576 u=root n=ansible | ok: [10.10.120.203]
2020-07-09 21:37:05,402 p=5576 u=root n=ansible | TASK [k8s-pre : Stopping firewall] *************************************************************************************************************
2020-07-09 21:37:07,507 p=5576 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 21:37:07,614 p=5576 u=root n=ansible | changed: [10.10.120.203]
2020-07-09 21:37:07,647 p=5576 u=root n=ansible | changed: [10.10.120.204]
2020-07-09 21:37:07,676 p=5576 u=root n=ansible | TASK [k8s-pre : Disabling SELinux on all nodes] ************************************************************************************************
2020-07-09 21:37:07,938 p=5576 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 21:37:07,984 p=5576 u=root n=ansible | changed: [10.10.120.203]
2020-07-09 21:37:08,013 p=5576 u=root n=ansible | changed: [10.10.120.204]
2020-07-09 21:37:08,043 p=5576 u=root n=ansible | TASK [k8s-pre : Installing Docker] *************************************************************************************************************
2020-07-09 21:37:08,567 p=5576 u=root n=ansible | fatal: [10.10.120.211]: FAILED! => {"changed": true, "cmd": "yum-config-manager --add-repo https://download.docker.com/linux/centos/docker-ce.repo", "delta": "0:00:00.291978", "end": "2020-07-09 21:37:08.540246", "msg": "non-zero return code", "rc": 1, "start": "2020-07-09 21:37:08.248268", "stderr": "", "stderr_lines": [], "stdout": "Loaded plugins: fastestmirror\nadding repo from: https://download.docker.com/linux/centos/docker-ce.repo\ngrabbing file https://download.docker.com/linux/centos/docker-ce.repo to /etc/yum.repos.d/docker-ce.repo\nCould not fetch/save url https://download.docker.com/linux/centos/docker-ce.repo to file /etc/yum.repos.d/docker-ce.repo: [Errno 14] curl#6 - \"Could not resolve host: download.docker.com; Unknown error\"", "stdout_lines": ["Loaded plugins: fastestmirror", "adding repo from: https://download.docker.com/linux/centos/docker-ce.repo", "grabbing file https://download.docker.com/linux/centos/docker-ce.repo to /etc/yum.repos.d/docker-ce.repo", "Could not fetch/save url https://download.docker.com/linux/centos/docker-ce.repo to file /etc/yum.repos.d/docker-ce.repo: [Errno 14] curl#6 - \"Could not resolve host: download.docker.com; Unknown error\""]}
2020-07-09 21:37:08,801 p=5576 u=root n=ansible | changed: [10.10.120.204]
2020-07-09 21:37:08,818 p=5576 u=root n=ansible | changed: [10.10.120.203]
2020-07-09 21:37:08,853 p=5576 u=root n=ansible | TASK [k8s-pre : Adding repository details in Kubernetes repo file.] ****************************************************************************
2020-07-09 21:37:09,351 p=5576 u=root n=ansible | changed: [10.10.120.203]
2020-07-09 21:37:09,365 p=5576 u=root n=ansible | changed: [10.10.120.204]
2020-07-09 21:37:09,386 p=5576 u=root n=ansible | TASK [k8s-pre : Installing K8s] ****************************************************************************************************************
2020-07-09 21:37:24,748 p=5576 u=root n=ansible |  [ERROR]: User interrupted execution

2020-07-09 21:38:17,885 p=5896 u=root n=ansible | [WARNING]: Invalid characters were found in group names but not replaced, use -vvvv to see details

2020-07-09 21:38:18,432 p=5896 u=root n=ansible | PLAY [Pre-requisites for k8s in all the nodes] *************************************************************************************************
2020-07-09 21:38:18,448 p=5896 u=root n=ansible | TASK [Gathering Facts] *************************************************************************************************************************
2020-07-09 21:38:19,887 p=5896 u=root n=ansible | ok: [10.10.120.203]
2020-07-09 21:38:19,955 p=5896 u=root n=ansible | ok: [10.10.120.204]
2020-07-09 21:38:20,618 p=5896 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 21:38:20,646 p=5896 u=root n=ansible | TASK [k8s-pre : Disabling Swap on all nodes] ***************************************************************************************************
2020-07-09 21:38:21,113 p=5896 u=root n=ansible | changed: [10.10.120.203]
2020-07-09 21:38:21,124 p=5896 u=root n=ansible | changed: [10.10.120.204]
2020-07-09 21:38:21,156 p=5896 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 21:38:21,184 p=5896 u=root n=ansible | TASK [k8s-pre : Commenting Swap entries in /etc/fstab] *****************************************************************************************
2020-07-09 21:38:21,632 p=5896 u=root n=ansible | ok: [10.10.120.203]
2020-07-09 21:38:21,634 p=5896 u=root n=ansible | ok: [10.10.120.204]
2020-07-09 21:38:21,646 p=5896 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 21:38:21,672 p=5896 u=root n=ansible | TASK [k8s-pre : Stopping firewall] *************************************************************************************************************
2020-07-09 21:38:22,567 p=5896 u=root n=ansible | ok: [10.10.120.203]
2020-07-09 21:38:22,572 p=5896 u=root n=ansible | ok: [10.10.120.204]
2020-07-09 21:38:22,617 p=5896 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 21:38:22,635 p=5896 u=root n=ansible | TASK [k8s-pre : Disabling SELinux on all nodes] ************************************************************************************************
2020-07-09 21:38:22,901 p=5896 u=root n=ansible | changed: [10.10.120.203]
2020-07-09 21:38:22,924 p=5896 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 21:38:22,944 p=5896 u=root n=ansible | changed: [10.10.120.204]
2020-07-09 21:38:22,967 p=5896 u=root n=ansible | TASK [k8s-pre : Installing Docker] *************************************************************************************************************
2020-07-09 21:38:23,716 p=5896 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 21:38:23,738 p=5896 u=root n=ansible | changed: [10.10.120.204]
2020-07-09 21:38:23,777 p=5896 u=root n=ansible | changed: [10.10.120.203]
2020-07-09 21:38:23,805 p=5896 u=root n=ansible | TASK [k8s-pre : Adding repository details in Kubernetes repo file.] ****************************************************************************
2020-07-09 21:38:24,297 p=5896 u=root n=ansible | ok: [10.10.120.204]
2020-07-09 21:38:24,300 p=5896 u=root n=ansible | ok: [10.10.120.203]
2020-07-09 21:38:24,314 p=5896 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 21:38:24,342 p=5896 u=root n=ansible | TASK [k8s-pre : Installing K8s] ****************************************************************************************************************
2020-07-09 21:38:25,312 p=5896 u=root n=ansible | ok: [10.10.120.203]
2020-07-09 21:38:25,325 p=5896 u=root n=ansible | ok: [10.10.120.204]
2020-07-09 21:39:24,697 p=5896 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 21:39:24,728 p=5896 u=root n=ansible | TASK [k8s-pre : Starting and Enabling the required services] ***********************************************************************************
2020-07-09 21:39:29,081 p=5896 u=root n=ansible | changed: [10.10.120.203] => (item=docker)
2020-07-09 21:39:29,085 p=5896 u=root n=ansible | changed: [10.10.120.204] => (item=docker)
2020-07-09 21:39:29,411 p=5896 u=root n=ansible | changed: [10.10.120.203] => (item=kubelet)
2020-07-09 21:39:29,434 p=5896 u=root n=ansible | changed: [10.10.120.204] => (item=kubelet)
2020-07-09 21:39:29,767 p=5896 u=root n=ansible | changed: [10.10.120.211] => (item=docker)
2020-07-09 21:39:30,150 p=5896 u=root n=ansible | changed: [10.10.120.211] => (item=kubelet)
2020-07-09 21:39:30,179 p=5896 u=root n=ansible | TASK [nfs : Create Directory for elasticserch] *************************************************************************************************
2020-07-09 21:39:30,753 p=5896 u=root n=ansible | ok: [10.10.120.204] => (item=data)
2020-07-09 21:39:30,771 p=5896 u=root n=ansible | ok: [10.10.120.203] => (item=data)
2020-07-09 21:39:30,779 p=5896 u=root n=ansible | ok: [10.10.120.211] => (item=data)
2020-07-09 21:39:30,965 p=5896 u=root n=ansible | ok: [10.10.120.203] => (item=master)
2020-07-09 21:39:30,968 p=5896 u=root n=ansible | ok: [10.10.120.204] => (item=master)
2020-07-09 21:39:30,996 p=5896 u=root n=ansible | ok: [10.10.120.211] => (item=master)
